"Libellé";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes";"Indice CVS-CJO de la production industrielle (base 100 en 2015) - Industrie automobile (NAF rév. 2, niveau A64, poste CL1)";"Codes"
"2005-07";"147.89";"A";"147.89";"A";"147.88";"A";"147.88";"A";"147.88";"A";"147.89";"A";"147.87";"A";"147.82";"A";"147.84";"A";"147.82";"A";"147.83";"A";"147.82";"A";"147.85";"A";"147.86";"A";"147.86";"A";"147.85";"A";"147.85";"A";"147.84";"A";"147.84";"A";"147.84";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.85";"A";"147.86";"A";"147.86";"A";"147.87";"A";"147.86";"A";"147.86";"A";"147.86";"A";"147.85";"A";"147.85";"A";"148.31";"A";"148.31";"A";"148.31";"A";"148.32";"A";"148.32";"A";"148.33";"A";"148.33";"A";"148.33";"A";"148.34";"A";"148.32";"A";"148.36";"A";"148.36";"A";"148.37";"A";"148.38";"A";"148.38";"A";"148.84";"A";"148.84";"A";"148.82";"A";"148.82";"A";"148.76";"A";"148.82";"A";"148.8";"A";"148.79";"A";"148.8";"A";"148.79";"A";"148.81";"A";"148.8";"A"
"2005-06";"153.63";"A";"153.63";"A";"153.62";"A";"153.62";"A";"153.62";"A";"153.63";"A";"153.61";"A";"153.56";"A";"153.58";"A";"153.56";"A";"153.57";"A";"153.56";"A";"153.59";"A";"153.6";"A";"153.6";"A";"153.58";"A";"153.59";"A";"153.58";"A";"153.58";"A";"153.58";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.6";"A";"153.6";"A";"153.61";"A";"153.6";"A";"153.6";"A";"153.6";"A";"153.59";"A";"153.59";"A";"154.07";"A";"154.07";"A";"154.07";"A";"154.09";"A";"154.08";"A";"154.09";"A";"154.09";"A";"154.09";"A";"154.1";"A";"154.09";"A";"154.12";"A";"154.13";"A";"154.14";"A";"154.14";"A";"154.15";"A";"154.69";"A";"154.69";"A";"154.69";"A";"154.69";"A";"154.68";"A";"154.72";"A";"154.73";"A";"154.72";"A";"154.71";"A";"154.7";"A";"154.7";"A";"154.69";"A"
"2005-05";"153.05";"A";"153.05";"A";"153.04";"A";"153.04";"A";"153.04";"A";"153.05";"A";"153.04";"A";"152.98";"A";"153.0";"A";"152.98";"A";"152.99";"A";"152.98";"A";"153.01";"A";"153.02";"A";"153.02";"A";"153.01";"A";"153.01";"A";"153.0";"A";"153.0";"A";"153.0";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.01";"A";"153.02";"A";"153.02";"A";"153.03";"A";"153.02";"A";"153.02";"A";"153.02";"A";"153.01";"A";"153.01";"A";"153.48";"A";"153.48";"A";"153.49";"A";"153.5";"A";"153.49";"A";"153.5";"A";"153.5";"A";"153.5";"A";"153.51";"A";"153.5";"A";"153.54";"A";"153.54";"A";"153.55";"A";"153.55";"A";"153.56";"A";"154.04";"A";"154.03";"A";"154.01";"A";"154.01";"A";"154.02";"A";"154.06";"A";"154.07";"A";"154.07";"A";"154.11";"A";"154.11";"A";"154.1";"A";"154.09";"A"
"2005-04";"156.65";"A";"156.64";"A";"156.64";"A";"156.64";"A";"156.64";"A";"156.64";"A";"156.63";"A";"156.58";"A";"156.6";"A";"156.58";"A";"156.59";"A";"156.57";"A";"156.6";"A";"156.62";"A";"156.62";"A";"156.6";"A";"156.6";"A";"156.6";"A";"156.6";"A";"156.6";"A";"156.61";"A";"156.6";"A";"156.61";"A";"156.6";"A";"156.61";"A";"156.6";"A";"156.6";"A";"156.6";"A";"156.62";"A";"156.62";"A";"156.63";"A";"156.62";"A";"156.62";"A";"156.62";"A";"156.61";"A";"156.6";"A";"157.09";"A";"157.09";"A";"157.1";"A";"157.11";"A";"157.1";"A";"157.11";"A";"157.11";"A";"157.11";"A";"157.12";"A";"157.11";"A";"157.15";"A";"157.15";"A";"157.16";"A";"157.16";"A";"157.17";"A";"157.67";"A";"157.66";"A";"157.64";"A";"157.65";"A";"157.63";"A";"157.68";"A";"157.68";"A";"157.67";"A";"157.7";"A";"157.7";"A";"157.7";"A";"157.69";"A"
"2005-03";"147.32";"A";"147.32";"A";"147.31";"A";"147.31";"A";"147.31";"A";"147.32";"A";"147.31";"A";"147.26";"A";"147.28";"A";"147.25";"A";"147.27";"A";"147.25";"A";"147.28";"A";"147.3";"A";"147.3";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.29";"A";"147.28";"A";"147.28";"A";"147.28";"A";"147.29";"A";"147.29";"A";"147.3";"A";"147.29";"A";"147.29";"A";"147.29";"A";"147.28";"A";"147.28";"A";"147.72";"A";"147.72";"A";"147.73";"A";"147.74";"A";"147.74";"A";"147.75";"A";"147.75";"A";"147.75";"A";"147.76";"A";"147.74";"A";"147.78";"A";"147.78";"A";"147.79";"A";"147.8";"A";"147.8";"A";"148.23";"A";"148.21";"A";"148.22";"A";"148.2";"A";"148.16";"A";"148.22";"A";"148.24";"A";"148.22";"A";"148.23";"A";"148.22";"A";"148.23";"A";"148.24";"A"
"2005-02";"154.07";"A";"154.07";"A";"154.06";"A";"154.06";"A";"154.06";"A";"154.07";"A";"154.05";"A";"154.0";"A";"154.02";"A";"154.0";"A";"154.01";"A";"154.0";"A";"154.02";"A";"154.04";"A";"154.04";"A";"154.02";"A";"154.02";"A";"154.02";"A";"154.02";"A";"154.02";"A";"154.03";"A";"154.03";"A";"154.03";"A";"154.03";"A";"154.03";"A";"154.03";"A";"154.03";"A";"154.02";"A";"154.04";"A";"154.04";"A";"154.05";"A";"154.04";"A";"154.04";"A";"154.04";"A";"154.03";"A";"154.03";"A";"154.5";"A";"154.5";"A";"154.51";"A";"154.52";"A";"154.52";"A";"154.52";"A";"154.53";"A";"154.53";"A";"154.53";"A";"154.52";"A";"154.56";"A";"154.56";"A";"154.57";"A";"154.58";"A";"154.58";"A";"155.07";"A";"155.07";"A";"155.07";"A";"155.06";"A";"155.03";"A";"155.08";"A";"155.06";"A";"155.07";"A";"155.08";"A";"155.07";"A";"155.08";"A";"155.03";"A"
"2005-01";"154.5";"A";"154.49";"A";"154.48";"A";"154.49";"A";"154.48";"A";"154.49";"A";"154.48";"A";"154.43";"A";"154.45";"A";"154.43";"A";"154.44";"A";"154.42";"A";"154.45";"A";"154.47";"A";"154.47";"A";"154.45";"A";"154.45";"A";"154.45";"A";"154.45";"A";"154.45";"A";"154.46";"A";"154.45";"A";"154.45";"A";"154.45";"A";"154.46";"A";"154.45";"A";"154.45";"A";"154.45";"A";"154.47";"A";"154.47";"A";"154.47";"A";"154.47";"A";"154.47";"A";"154.47";"A";"154.46";"A";"154.45";"A";"154.93";"A";"154.93";"A";"154.93";"A";"154.95";"A";"154.94";"A";"154.95";"A";"154.95";"A";"154.95";"A";"154.96";"A";"154.94";"A";"154.98";"A";"154.98";"A";"155.0";"A";"155.0";"A";"155.0";"A";"155.49";"A";"155.5";"A";"155.51";"A";"155.49";"A";"155.44";"A";"155.5";"A";"155.5";"A";"155.49";"A";"155.5";"A";"155.48";"A";"155.5";"A";"155.48";"A"
"2004-12";"158.54";"A";"158.54";"A";"158.53";"A";"158.53";"A";"158.53";"A";"158.54";"A";"158.53";"A";"158.47";"A";"158.49";"A";"158.47";"A";"158.48";"A";"158.47";"A";"158.5";"A";"158.51";"A";"158.51";"A";"158.5";"A";"158.5";"A";"158.49";"A";"158.49";"A";"158.49";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.5";"A";"158.51";"A";"158.51";"A";"158.52";"A";"158.51";"A";"158.51";"A";"158.51";"A";"158.5";"A";"158.5";"A";"158.99";"A";"158.99";"A";"159.0";"A";"159.01";"A";"159.01";"A";"159.01";"A";"159.02";"A";"159.02";"A";"159.03";"A";"159.01";"A";"159.05";"A";"159.05";"A";"159.07";"A";"159.07";"A";"159.07";"A";"159.48";"A";"159.46";"A";"159.45";"A";"159.44";"A";"159.45";"A";"159.51";"A";"159.54";"A";"159.54";"A";"159.54";"A";"159.53";"A";"159.53";"A";"159.54";"A"
"2004-11";"155.47";"A";"155.47";"A";"155.46";"A";"155.47";"A";"155.46";"A";"155.47";"A";"155.46";"A";"155.4";"A";"155.42";"A";"155.4";"A";"155.41";"A";"155.4";"A";"155.43";"A";"155.45";"A";"155.45";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.44";"A";"155.43";"A";"155.43";"A";"155.43";"A";"155.44";"A";"155.45";"A";"155.45";"A";"155.45";"A";"155.44";"A";"155.45";"A";"155.43";"A";"155.43";"A";"155.92";"A";"155.92";"A";"155.92";"A";"155.94";"A";"155.93";"A";"155.94";"A";"155.94";"A";"155.94";"A";"155.95";"A";"155.93";"A";"155.97";"A";"155.98";"A";"155.99";"A";"155.99";"A";"156.0";"A";"156.37";"A";"156.36";"A";"156.35";"A";"156.34";"A";"156.31";"A";"156.37";"A";"156.4";"A";"156.38";"A";"156.43";"A";"156.42";"A";"156.43";"A";"156.42";"A"
"2004-10";"158.89";"A";"158.89";"A";"158.88";"A";"158.89";"A";"158.88";"A";"158.89";"A";"158.88";"A";"158.82";"A";"158.84";"A";"158.82";"A";"158.83";"A";"158.82";"A";"158.85";"A";"158.87";"A";"158.87";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.86";"A";"158.85";"A";"158.85";"A";"158.85";"A";"158.86";"A";"158.86";"A";"158.87";"A";"158.87";"A";"158.86";"A";"158.86";"A";"158.85";"A";"158.85";"A";"159.34";"A";"159.34";"A";"159.35";"A";"159.36";"A";"159.36";"A";"159.36";"A";"159.37";"A";"159.37";"A";"159.38";"A";"159.36";"A";"159.4";"A";"159.4";"A";"159.42";"A";"159.42";"A";"159.42";"A";"159.89";"A";"159.89";"A";"159.88";"A";"159.86";"A";"159.78";"A";"159.83";"A";"159.81";"A";"159.81";"A";"159.82";"A";"159.81";"A";"159.83";"A";"159.81";"A"
"2004-09";"156.79";"A";"156.78";"A";"156.77";"A";"156.78";"A";"156.77";"A";"156.78";"A";"156.77";"A";"156.71";"A";"156.74";"A";"156.71";"A";"156.73";"A";"156.71";"A";"156.74";"A";"156.76";"A";"156.76";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.75";"A";"156.74";"A";"156.74";"A";"156.74";"A";"156.76";"A";"156.76";"A";"156.76";"A";"156.76";"A";"156.76";"A";"156.76";"A";"156.75";"A";"156.74";"A";"157.23";"A";"157.23";"A";"157.24";"A";"157.25";"A";"157.25";"A";"157.25";"A";"157.26";"A";"157.26";"A";"157.26";"A";"157.25";"A";"157.29";"A";"157.29";"A";"157.31";"A";"157.31";"A";"157.31";"A";"157.7";"A";"157.7";"A";"157.68";"A";"157.67";"A";"157.66";"A";"157.69";"A";"157.7";"A";"157.68";"A";"157.67";"A";"157.66";"A";"157.66";"A";"157.66";"A"
"2004-08";"129.81";"A";"129.81";"A";"129.8";"A";"129.81";"A";"129.8";"A";"129.81";"A";"129.8";"A";"129.76";"A";"129.77";"A";"129.76";"A";"129.77";"A";"129.76";"A";"129.78";"A";"129.79";"A";"129.79";"A";"129.77";"A";"129.77";"A";"129.77";"A";"129.77";"A";"129.77";"A";"129.78";"A";"129.78";"A";"129.78";"A";"129.78";"A";"129.78";"A";"129.78";"A";"129.78";"A";"129.77";"A";"129.79";"A";"129.79";"A";"129.79";"A";"129.79";"A";"129.79";"A";"129.79";"A";"129.78";"A";"129.78";"A";"130.15";"A";"130.15";"A";"130.15";"A";"130.17";"A";"130.16";"A";"130.17";"A";"130.17";"A";"130.17";"A";"130.18";"A";"130.17";"A";"130.2";"A";"130.2";"A";"130.21";"A";"130.21";"A";"130.22";"A";"130.95";"A";"130.93";"A";"130.92";"A";"130.91";"A";"130.91";"A";"130.97";"A";"130.88";"A";"130.99";"A";"131.03";"A";"131.02";"A";"131.01";"A";"131.02";"A"
"2004-07";"158.63";"A";"158.63";"A";"158.62";"A";"158.63";"A";"158.62";"A";"158.63";"A";"158.62";"A";"158.56";"A";"158.59";"A";"158.56";"A";"158.58";"A";"158.56";"A";"158.59";"A";"158.61";"A";"158.61";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.6";"A";"158.59";"A";"158.59";"A";"158.59";"A";"158.6";"A";"158.6";"A";"158.61";"A";"158.6";"A";"158.6";"A";"158.6";"A";"158.59";"A";"158.59";"A";"159.07";"A";"159.07";"A";"159.08";"A";"159.09";"A";"159.08";"A";"159.09";"A";"159.1";"A";"159.1";"A";"159.1";"A";"159.09";"A";"159.13";"A";"159.13";"A";"159.14";"A";"159.15";"A";"159.15";"A";"159.8";"A";"159.79";"A";"159.78";"A";"159.75";"A";"159.72";"A";"159.73";"A";"159.72";"A";"159.72";"A";"159.74";"A";"159.73";"A";"159.74";"A";"159.71";"A"
"2004-06";"153.16";"A";"153.15";"A";"153.15";"A";"153.15";"A";"153.15";"A";"153.16";"A";"153.14";"A";"153.09";"A";"153.11";"A";"153.09";"A";"153.1";"A";"153.09";"A";"153.11";"A";"153.13";"A";"153.13";"A";"153.11";"A";"153.11";"A";"153.11";"A";"153.11";"A";"153.11";"A";"153.12";"A";"153.12";"A";"153.12";"A";"153.12";"A";"153.12";"A";"153.11";"A";"153.11";"A";"153.11";"A";"153.13";"A";"153.13";"A";"153.14";"A";"153.13";"A";"153.13";"A";"153.13";"A";"153.12";"A";"153.12";"A";"153.59";"A";"153.59";"A";"153.59";"A";"153.61";"A";"153.6";"A";"153.61";"A";"153.61";"A";"153.61";"A";"153.62";"A";"153.61";"A";"153.64";"A";"153.65";"A";"153.66";"A";"153.66";"A";"153.67";"A";"154.14";"A";"154.13";"A";"154.12";"A";"154.12";"A";"154.12";"A";"154.18";"A";"154.2";"A";"154.2";"A";"154.22";"A";"154.21";"A";"154.21";"A";"154.21";"A"
"2004-05";"149.01";"A";"149.01";"A";"149.0";"A";"149.0";"A";"149.0";"A";"149.01";"A";"149.0";"A";"148.94";"A";"148.97";"A";"148.94";"A";"148.96";"A";"148.94";"A";"148.97";"A";"148.99";"A";"148.99";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.98";"A";"148.97";"A";"148.97";"A";"148.97";"A";"148.98";"A";"148.98";"A";"148.99";"A";"148.99";"A";"148.98";"A";"148.98";"A";"148.97";"A";"148.97";"A";"149.43";"A";"149.43";"A";"149.44";"A";"149.45";"A";"149.45";"A";"149.45";"A";"149.46";"A";"149.46";"A";"149.47";"A";"149.45";"A";"149.49";"A";"149.49";"A";"149.5";"A";"149.51";"A";"149.51";"A";"149.88";"A";"149.88";"A";"149.89";"A";"149.87";"A";"149.84";"A";"149.91";"A";"149.93";"A";"149.93";"A";"149.93";"A";"149.92";"A";"149.94";"A";"149.93";"A"
"2004-04";"147.91";"A";"147.91";"A";"147.9";"A";"147.91";"A";"147.9";"A";"147.91";"A";"147.9";"A";"147.85";"A";"147.87";"A";"147.85";"A";"147.86";"A";"147.85";"A";"147.87";"A";"147.89";"A";"147.89";"A";"147.87";"A";"147.87";"A";"147.87";"A";"147.87";"A";"147.87";"A";"147.88";"A";"147.87";"A";"147.88";"A";"147.87";"A";"147.88";"A";"147.87";"A";"147.87";"A";"147.87";"A";"147.89";"A";"147.89";"A";"147.89";"A";"147.89";"A";"147.89";"A";"147.89";"A";"147.88";"A";"147.87";"A";"148.33";"A";"148.33";"A";"148.33";"A";"148.34";"A";"148.34";"A";"148.35";"A";"148.35";"A";"148.35";"A";"148.36";"A";"148.34";"A";"148.38";"A";"148.38";"A";"148.39";"A";"148.4";"A";"148.4";"A";"148.9";"A";"148.89";"A";"148.88";"A";"148.87";"A";"148.85";"A";"148.9";"A";"148.94";"A";"148.94";"A";"148.95";"A";"148.94";"A";"148.95";"A";"148.95";"A"
"2004-03";"145.47";"A";"145.47";"A";"145.46";"A";"145.46";"A";"145.46";"A";"145.47";"A";"145.45";"A";"145.4";"A";"145.42";"A";"145.4";"A";"145.42";"A";"145.4";"A";"145.43";"A";"145.44";"A";"145.44";"A";"145.43";"A";"145.43";"A";"145.42";"A";"145.42";"A";"145.42";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.43";"A";"145.44";"A";"145.44";"A";"145.45";"A";"145.44";"A";"145.44";"A";"145.44";"A";"145.43";"A";"145.43";"A";"145.87";"A";"145.87";"A";"145.87";"A";"145.89";"A";"145.88";"A";"145.89";"A";"145.89";"A";"145.89";"A";"145.9";"A";"145.88";"A";"145.92";"A";"145.92";"A";"145.93";"A";"145.94";"A";"145.94";"A";"146.55";"A";"146.53";"A";"146.53";"A";"146.53";"A";"146.53";"A";"146.59";"A";"146.61";"A";"146.58";"A";"146.6";"A";"146.59";"A";"146.6";"A";"146.6";"A"
"2004-02";"143.51";"A";"143.51";"A";"143.5";"A";"143.5";"A";"143.5";"A";"143.51";"A";"143.5";"A";"143.45";"A";"143.47";"A";"143.45";"A";"143.46";"A";"143.44";"A";"143.47";"A";"143.49";"A";"143.49";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.47";"A";"143.48";"A";"143.48";"A";"143.49";"A";"143.48";"A";"143.48";"A";"143.48";"A";"143.47";"A";"143.47";"A";"143.91";"A";"143.91";"A";"143.91";"A";"143.93";"A";"143.92";"A";"143.93";"A";"143.93";"A";"143.93";"A";"143.94";"A";"143.92";"A";"143.96";"A";"143.96";"A";"143.97";"A";"143.98";"A";"143.98";"A";"144.53";"A";"144.53";"A";"144.53";"A";"144.52";"A";"144.48";"A";"144.56";"A";"144.55";"A";"144.54";"A";"144.53";"A";"144.5";"A";"144.47";"A";"144.56";"A"
"2004-01";"141.93";"A";"141.93";"A";"141.92";"A";"141.92";"A";"141.92";"A";"141.93";"A";"141.92";"A";"141.87";"A";"141.89";"A";"141.87";"A";"141.88";"A";"141.87";"A";"141.89";"A";"141.91";"A";"141.91";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.9";"A";"141.89";"A";"141.89";"A";"141.89";"A";"141.9";"A";"141.9";"A";"141.91";"A";"141.9";"A";"141.9";"A";"141.9";"A";"141.89";"A";"141.89";"A";"142.32";"A";"142.32";"A";"142.32";"A";"142.34";"A";"142.33";"A";"142.34";"A";"142.34";"A";"142.34";"A";"142.35";"A";"142.33";"A";"142.37";"A";"142.37";"A";"142.38";"A";"142.39";"A";"142.39";"A";"142.98";"A";"142.98";"A";"142.96";"A";"142.95";"A";"142.9";"A";"142.93";"A";"142.91";"A";"142.9";"A";"142.92";"A";"142.91";"A";"142.92";"A";"142.9";"A"
